DATE,RVI,RMSE,INCIDENCE,ELEVATION,DIRECTION,DLAT,DLON,DX,DY,ZIPFILE,RVIC
2019-02-18,2.015951448254808,0.011662756701623,35.09652504685596,31.1829618876732,-1,0.4046774615971991,0.7301031629967838,-6200.0,-6122.5,S1A_IW_GRDH_1SDV_20190218T193659_20190218T193724_025988_02E54D_A6E1.zip,2.0161901887932934
2019-03-14,2.0165533936268805,0.0115626332663611,35.09409351650135,31.180864921494717,-1,0.4044376639567844,0.7304770205797979,-6205.5,-6122.0,S1A_IW_GRDH_1SDV_20190314T193659_20190314T193724_026338_02F1F9_9F78.zip,2.016585168862691
2019-03-26,2.0160263985038007,0.0113717507403376,35.09019291239207,31.17748369723874,-1,0.4044704777167887,0.7310297227253386,-6206.0,-6122.0,S1A_IW_GRDH_1SDV_20190326T193700_20190326T193725_026513_02F866_15F9.zip,2.0164888859945505
2019-04-07,2.016090827210346,0.0114173666419596,35.09479173637642,31.18144503159805,-1,0.4046600978622443,0.7303578583412502,-6201.0,-6127.0,S1A_IW_GRDH_1SDV_20190407T193700_20190407T193725_026688_02FEDA_4ACE.zip,2.0164337041797595
2019-04-19,2.0156078536036617,0.011516524535457,35.08911794408804,31.17629861208316,-1,0.404776200583786,0.730224034767673,-6198.0,-6127.0,S1A_IW_GRDH_1SDV_20190419T193700_20190419T193725_026863_030533_94AB.zip,2.016234807424908
2019-05-01,2.0168775774772123,0.0121299217157813,35.08979214442497,31.1769715368918,-1,0.4047440457162814,0.7304601178876453,-6202.0,-6127.0,S1A_IW_GRDH_1SDV_20190501T193701_20190501T193726_027038_030B91_202F.zip,2.0165083134666224
2019-05-13,2.015787398701289,0.0114702843900435,35.09375114177539,31.18038770345284,-1,0.4046124850017669,0.7298600568914821,-6197.0,-6122.0,S1A_IW_GRDH_1SDV_20190513T193701_20190513T193726_027213_031167_5C00.zip,2.016355198763062
2019-05-25,2.015340488365692,0.0113976442902655,35.094339587548994,31.181003083100013,-1,0.4046109216579943,0.730209902907518,-6201.5,-6122.0,S1A_IW_GRDH_1SDV_20190525T193702_20190525T193727_027388_0316E0_C823.zip,2.0161464093411063
2019-06-06,2.0148329516396,0.0110318253024363,35.097162636781626,31.183364947075727,-1,0.4047009646431547,0.7295335422463154,-6192.0,-6127.0,S1A_IW_GRDH_1SDV_20190606T193702_20190606T193727_027563_031C4A_CF88.zip,2.015835402634309
2019-06-18,2.014176230556461,0.0109687104254258,35.09933010853621,31.185155466553905,-1,0.4048323321170421,0.728903086180452,-6187.5,-6122.0,S1A_IW_GRDH_1SDV_20190618T193703_20190618T193728_027738_032190_1084.zip,2.015405446393601
2019-06-30,2.014601372862896,0.0111627075166237,35.095277860579,31.18164477775999,-1,0.404820981338208,0.7294423341017477,-6192.5,-6120.5,S1A_IW_GRDH_1SDV_20190630T193704_20190630T193729_027913_0326C8_ACAD.zip,2.0152222339161745
2019-07-12,2.0162607875255034,0.011525195551869,35.09529957798039,31.181614515923563,-1,0.4047630065397385,0.7292538461170466,-6188.0,-6120.5,S1A_IW_GRDH_1SDV_20190712T193704_20190712T193729_028088_032C17_8FAB.zip,2.0154955257241007
2019-07-24,2.015069417448628,0.0109810676970881,35.091588806227705,31.178493949567876,-1,0.4045863359572657,0.7300892253895483,-6197.5,-6120.5,S1A_IW_GRDH_1SDV_20190724T193705_20190724T193730_028263_033161_DE22.zip,2.0154359578287027
2019-08-05,2.014854957601745,0.011301897568755,35.09263857025896,31.179416911399382,-1,0.4046857648038617,0.7300363417741949,-6197.5,-6120.5,S1A_IW_GRDH_1SDV_20190805T193706_20190805T193731_028438_0336BC_18DD.zip,2.015337324675251
2019-08-17,2.014020060519339,0.0107812867243021,35.093455065961884,31.180065970358456,-1,0.4048737630115262,0.7296948841308222,-6192.5,-6120.5,S1A_IW_GRDH_1SDV_20190817T193707_20190817T193732_028613_033CA7_132D.zip,2.0150294381153913
2019-08-29,2.0151946149071644,0.0112643077468658,35.09923441375252,31.18504553624089,-1,0.4049450646879506,0.7288325039173742,-6187.5,-6120.5,S1A_IW_GRDH_1SDV_20190829T193707_20190829T193732_028788_0342C9_1E68.zip,2.0150738913245085
2019-09-10,2.0145532249923592,0.0108510311762444,35.094888220585425,31.18135683462178,-1,0.4047809055155618,0.7296624342075688,-6192.0,-6120.5,S1A_IW_GRDH_1SDV_20190910T193708_20190910T193733_028963_0348E4_68D1.zip,2.01496617591618
2019-09-22,2.0148947731438915,0.0109760552282628,35.08830629023905,31.17562230761417,-1,0.4047141674808401,0.7304217076088548,-6202.5,-6120.5,S1A_IW_GRDH_1SDV_20190922T193709_20190922T193734_029138_034ED9_244A.zip,2.0150198325016
2019-10-04,2.0146565907702163,0.0109908284080104,35.08606540589854,31.173774229027877,-1,0.4046260013419207,0.7310177594914649,-6206.5,-6120.5,S1A_IW_GRDH_1SDV_20191004T193709_20191004T193734_029313_0354E0_731C.zip,2.0150184854990902
2019-10-16,2.0151859144587334,0.0112240343400638,35.0976503542151,31.183783201591552,-1,0.4047898701264785,0.7293829226966579,-6191.0,-6120.5,S1A_IW_GRDH_1SDV_20191016T193709_20191016T193734_029488_035AEA_298B.zip,2.015079230151968
2019-10-28,2.014712406940728,0.0110117802611848,35.10101174541737,31.186752137967897,-1,0.4048191986707401,0.7291648081695996,-6190.5,-6121.0,S1A_IW_GRDH_1SDV_20191028T193709_20191028T193734_029663_0360F5_ED63.zip,2.0150053591551247
2019-11-09,2.0144981275329017,0.0105626785847973,35.094073425662515,31.1807689859941,-1,0.4047264481520507,0.7301805397140129,-6200.5,-6121.0,S1A_IW_GRDH_1SDV_20191109T193709_20191109T193734_029838_036724_842C.zip,2.0149403963466845
2019-11-21,2.0148161218889187,0.0109206044942545,35.09345895652303,31.1802656998358,-1,0.4046156490213057,0.7303278547336731,-6200.0,-6121.0,S1A_IW_GRDH_1SDV_20191121T193709_20191121T193734_030013_036D2C_E508.zip,2.014969129627578
2019-12-03,2.01456066989084,0.0107668974036941,35.09506554820117,31.181688149615628,-1,0.4045921206159057,0.7302075239310284,-6199.5,-6121.0,S1A_IW_GRDH_1SDV_20191203T193708_20191203T193733_030188_03733E_0776.zip,2.014924535878946
