DATE,RVI,RMSE,INCIDENCE,ELEVATION,DIRECTION,DLAT,DLON,DX,DY,ZIPFILE,RVIC
2019-09-15,2.0204092182580418,0.0189326675793119,43.175413341451325,38.05149371336712,1,-0.3069830372012276,0.8151127869028727,7756.5,-5268.0,S1B_IW_GRDH_1SDV_20190915T161613_20190915T161638_018050_021FB5_37B4.zip,2.0204522418342146
2019-09-27,2.020684666384437,0.0208411894619387,40.75209506521647,36.01443304044491,-1,0.5051998867541769,-0.1837126870905336,3262.0,-4912.5,S1A_IW_GRDH_1SDV_20190927T031625_20190927T031650_029201_0350F8_1219.zip,2.020637111911888
2019-09-27,2.020684666384437,0.0208411894619387,40.75209506521647,36.01443304044491,-1,0.5051998867541769,-0.1837126870905336,3262.0,-4912.5,S1B_IW_GRDH_1SDV_20190927T161614_20190927T161639_018225_022519_E50A.zip,2.0206970697749176
2019-10-09,2.020307451310261,0.0205672557898986,43.172521896417706,38.04920072155429,1,-0.3072313035498908,0.8140362546072168,7744.5,-5268.0,S1B_IW_GRDH_1SDV_20191009T161614_20191009T161639_018400_022A9F_F585.zip,2.0204986507916303
2019-10-21,2.0214502611617924,0.0226161518618303,40.75589686999474,36.01774465771393,-1,0.5049973837637829,-0.1840371869639199,3268.0,-4912.0,S1B_IW_GRDH_1SDV_20191021T161614_20191021T161639_018575_022FFC_BB41.zip,2.0208783040434266
2019-10-21,2.0214502611617924,0.0226161518618303,40.75589686999474,36.01774465771393,-1,0.5049973837637829,-0.1840371869639199,3268.0,-4912.0,S1A_IW_GRDH_1SDV_20191021T031625_20191021T031650_029551_035D11_3F6B.zip,2.021115094013362
2019-11-02,2.0211872045889,0.0249931441725386,40.75261053303396,36.01504792600588,-1,0.5050214796135037,-0.1832771000888584,3258.5,-4912.0,S1B_IW_GRDH_1SDV_20191102T161614_20191102T161639_018750_02357B_060D.zip,2.021189923812542
2019-11-02,2.0211872045889,0.0249931441725386,40.75261053303396,36.01504792600588,-1,0.5050214796135037,-0.1832771000888584,3258.5,-4912.0,S1A_IW_GRDH_1SDV_20191102T031625_20191102T031650_029726_036324_AA3A.zip,2.0212411899966214
2019-11-14,2.020725931341431,0.021039432431456,43.17941764384085,38.05498066882149,1,-0.3070881485932766,0.815410244350204,7757.5,-5268.0,S1A_IW_GRDH_1SDV_20191114T031625_20191114T031650_029901_03694A_F9B9.zip,2.0211179610586107
2019-11-14,2.020725931341431,0.021039432431456,43.17941764384085,38.05498066882149,1,-0.3070881485932766,0.815410244350204,7757.5,-5268.0,S1B_IW_GRDH_1SDV_20191114T161614_20191114T161639_018925_023B25_7CDD.zip,2.0210298289314124
2019-11-26,2.021821383913542,0.0212281767151555,43.17683987526889,38.05286261231879,1,-0.3070595706689314,0.8147772448037927,7747.0,-5268.0,S1A_IW_GRDH_1SDV_20191126T031625_20191126T031650_030076_036F5B_BEAC.zip,2.0212071808953094
2019-11-26,2.021821383913542,0.0212281767151555,43.17683987526889,38.05286261231879,1,-0.3070595706689314,0.8147772448037927,7747.0,-5268.0,S1B_IW_GRDH_1SDV_20191126T161613_20191126T161638_019100_0240C5_BF88.zip,2.0213368105794185
2019-12-08,2.022060395513488,0.0184318369164772,40.75823103112907,36.01981652745004,-1,0.5049388753417219,-0.1841108563707081,3268.5,-4912.0,S1B_IW_GRDH_1SDV_20191208T161613_20191208T161638_019275_02464F_5C79.zip,2.0215752843863783
2019-12-08,2.022060395513488,0.0184318369164772,40.75823103112907,36.01981652745004,-1,0.5049388753417219,-0.1841108563707081,3268.5,-4912.0,S1A_IW_GRDH_1SDV_20191208T031624_20191208T031649_030251_03755B_A15F.zip,2.021751616126178
2019-12-20,2.024127537884717,0.0208694506458867,40.75563537899159,36.01766824460641,-1,0.5048891222819343,-0.1835391504801151,3264.0,-4912.5,S1A_IW_GRDH_1SDV_20191220T031624_20191220T031649_030426_037B6E_EA0A.zip,2.022377768384972
2019-12-20,2.024127537884717,0.0208694506458867,40.75563537899159,36.01766824460641,-1,0.5048891222819343,-0.1835391504801151,3264.0,-4912.5,S1B_IW_GRDH_1SDV_20191220T161612_20191220T161637_019450_024BE4_D10F.zip,2.0228436847087408
2020-01-01,2.024605340895166,0.0217803445662302,40.7554139870456,36.01750763818082,-1,0.5048836865885384,-0.1834177208049112,3264.0,-4912.5,S1A_IW_GRDH_1SDV_20200101T031623_20200101T031648_030601_038179_D15E.zip,2.0233114189466006
2020-01-13,2.024714569250898,0.0235102096584429,43.1776910376602,38.05353356986548,1,-0.3070829465167328,0.8150328722956459,7751.5,-5268.0,S1B_IW_GRDH_1SDV_20200113T161611_20200113T161636_019800_025704_F98E.zip,2.023654484330429
2020-01-25,2.023400462064248,0.0213475746436717,43.179683805663466,38.0551861122001,1,-0.3069592443892865,0.8154863809917146,7757.5,-5268.0,S1B_IW_GRDH_1SDV_20200125T161611_20200125T161636_019975_025C99_3590.zip,2.0236056104432154
2020-02-06,2.0223621898267434,0.0205327097750195,43.165472097913074,38.04105643758664,1,-0.3074962174249656,0.8168400139088732,7792.0,-5268.0,S1A_IW_GRDH_1SDV_20200206T031622_20200206T031647_031126_0393D1_2082.zip,2.0234499440773623
2020-02-06,2.0223621898267434,0.0205327097750195,43.165472097913074,38.04105643758664,1,-0.3074962174249656,0.8168400139088732,7792.0,-5268.0,S1B_IW_GRDH_1SDV_20200206T161611_20200206T161636_020150_02624E_902F.zip,2.0233334107901966
2020-02-18,2.022889096184912,0.019290835346366,43.16190795634793,38.03799955041893,1,-0.3075743450053867,0.8164494435771843,7786.0,-5268.0,S1B_IW_GRDH_1SDV_20200218T161610_20200218T161635_020325_0267EF_4B8B.zip,2.0233535558857674
2020-02-18,2.022889096184912,0.019290835346366,43.16190795634793,38.03799955041893,1,-0.3075743450053867,0.8164494435771843,7786.0,-5268.0,S1A_IW_GRDH_1SDV_20200218T031622_20200218T031647_031301_0399E2_B9FB.zip,2.02336864896484
2020-03-01,2.023728557380354,0.0211564612797271,43.15721250565704,38.03398436551869,1,-0.3076166374903621,0.8156244271146562,7779.0,-5268.0,S1B_IW_GRDH_1SDV_20200301T161610_20200301T161635_020500_026D8E_EED7.zip,2.0235614302504517
2020-03-13,2.0223870655324663,0.0213051221265206,43.16215163551251,38.03807615860714,1,-0.3074921470675367,0.8169475682399039,7791.0,-5268.0,S1B_IW_GRDH_1SDV_20200313T161610_20200313T161635_020675_02731C_9E17.zip,2.0234193321373577
2020-04-06,2.021265262694264,0.020057708934665,43.165279102159886,38.04051688797236,1,-0.3072108179963102,0.8178363415119776,7800.5,-5268.0,S1A_IW_GRDH_1SDV_20200406T031622_20200406T031647_032001_03B248_019E.zip,2.0230710013374424
2020-04-06,2.021265262694264,0.020057708934665,43.165279102159886,38.04051688797236,1,-0.3072108179963102,0.8178363415119776,7800.5,-5268.0,S1B_IW_GRDH_1SDV_20200406T161611_20200406T161636_021025_027E2A_F186.zip,2.0228098392866714
2020-04-18,2.020772837582208,0.0204693315007054,43.16454336139157,38.04009972752247,1,-0.307394926488147,0.8171144052822683,7791.5,-5268.0,S1A_IW_GRDH_1SDV_20200418T031622_20200418T031647_032176_03B875_BA37.zip,2.022454117146505
2020-04-18,2.020772837582208,0.0204693315007054,43.16454336139157,38.04009972752247,1,-0.307394926488147,0.8171144052822683,7791.5,-5268.0,S1B_IW_GRDH_1SDV_20200418T161611_20200418T161636_021200_0283B3_12A2.zip,2.0221873749619506
2020-04-30,2.02078117112946,0.0201852244237642,43.16175521331844,38.037878580540166,1,-0.3075639965053192,0.8163925908789977,7786.0,-5268.0,S1A_IW_GRDH_1SDV_20200430T031623_20200430T031648_032351_03BE99_0E57.zip,2.021966972455822
2020-04-30,2.02078117112946,0.0201852244237642,43.16175521331844,38.037878580540166,1,-0.3075639965053192,0.8163925908789977,7786.0,-5268.0,S1B_IW_GRDH_1SDV_20200430T161612_20200430T161637_021375_028937_EF59.zip,2.0218016877985066
2020-05-12,2.0211295414467254,0.0234909406318289,43.15397054851394,38.03131372931427,1,-0.3075590208987364,0.8148985952017256,7769.0,-5268.0,S1A_IW_GRDH_1SDV_20200512T031624_20200512T031649_032526_03C459_F803.zip,2.0216954269041225
2020-05-12,2.0211295414467254,0.0234909406318289,43.15397054851394,38.03131372931427,1,-0.3075590208987364,0.8148985952017256,7769.0,-5268.0,S1B_IW_GRDH_1SDV_20200512T161612_20200512T161637_021550_028EA8_2952.zip,2.0216157359036333
2020-05-24,2.0220026123086616,0.0299342017302723,40.75732215713777,36.019200312101304,-1,0.5052796929621692,-0.18212585947159,3266.5,-4912.5,S1B_IW_GRDH_1SDV_20200524T161613_20200524T161638_021725_0293C8_7F63.zip,2.0217375533165285
2020-05-24,2.0220026123086616,0.0299342017302723,40.75732215713777,36.019200312101304,-1,0.5052796929621692,-0.18212585947159,3266.5,-4912.5,S1A_IW_GRDH_1SDV_20200524T031624_20200524T031649_032701_03C9A7_BB97.zip,2.0218289133646588
2020-06-05,2.021136659220938,0.0228327506768152,43.1639697552719,38.039663162447376,1,-0.3073187078425548,0.816827174936158,7791.5,-5268.0,S1A_IW_GRDH_1SDV_20200605T031625_20200605T031650_032876_03CED9_DDD6.zip,2.0218094904317496
2020-06-05,2.021136659220938,0.0228327506768152,43.1639697552719,38.039663162447376,1,-0.3073187078425548,0.816827174936158,7791.5,-5268.0,S1B_IW_GRDH_1SDV_20200605T161614_20200605T161639_021900_029909_E848.zip,2.0217949235021577
2020-06-17,2.020756424433968,0.0207048300789566,43.161705455583686,38.03772062230391,1,-0.3073321144228025,0.8166305555036928,7791.5,-5268.0,S1A_IW_GRDH_1SDV_20200617T031626_20200617T031651_033051_03D41E_A5EB.zip,2.0216889380606182
2020-06-17,2.020756424433968,0.0207048300789566,43.161705455583686,38.03772062230391,1,-0.3073321144228025,0.8166305555036928,7791.5,-5268.0,S1B_IW_GRDH_1SDV_20200617T161614_20200617T161639_022075_029E53_FF6F.zip,2.0216094498084702
2020-06-29,2.0210567720023778,0.0220656531097345,43.15842836809878,38.03496023815384,1,-0.3074671193770122,0.8160923028060694,7780.5,-5268.0,S1A_IW_GRDH_1SDV_20200629T031626_20200629T031651_033226_03D96E_CDA2.zip,2.0215800144644422
2020-06-29,2.0210567720023778,0.0220656531097345,43.15842836809878,38.03496023815384,1,-0.3074671193770122,0.8160923028060694,7780.5,-5268.0,S1B_IW_GRDH_1SDV_20200629T161615_20200629T161640_022250_02A3AF_D466.zip,2.0215579380859308
2020-07-11,2.020708265702877,0.0209136648165319,43.159061286903615,38.03542760225269,1,-0.3074842982373731,0.8163895001867658,7790.0,-5268.0,S1A_IW_GRDH_1SDV_20200711T031627_20200711T031652_033401_03DEBE_0316.zip,2.0214930371865476
2020-07-11,2.020708265702877,0.0209136648165319,43.159061286903615,38.03542760225269,1,-0.3074842982373731,0.8163895001867658,7790.0,-5268.0,S1B_IW_GRDH_1SDV_20200711T161616_20200711T161641_022425_02A901_E4CC.zip,2.0214443616726316
2020-07-23,2.0206156812359155,0.0205823226167003,43.15990972837644,38.03631862090885,1,-0.3074814815941202,0.8161000571480059,7781.0,-5268.0,S1A_IW_GRDH_1SDV_20200723T031628_20200723T031653_033576_03E421_187A.zip,2.0213479668791896
2020-07-23,2.0206156812359155,0.0205823226167003,43.15990972837644,38.03631862090885,1,-0.3074814815941202,0.8161000571480059,7781.0,-5268.0,S1B_IW_GRDH_1SDV_20200723T161616_20200723T161641_022600_02AE51_0A2E.zip,2.0212756709183006
2020-08-04,2.0208554772434013,0.0265789102828407,40.75927097582044,36.0209434759683,-1,0.5054988856531821,-0.182062456412865,3262.0,-4912.0,S1B_IW_GRDH_1SDV_20200804T161617_20200804T161642_022775_02B39E_21AC.zip,2.021219220458283
2020-08-04,2.0208554772434013,0.0265789102828407,40.75927097582044,36.0209434759683,-1,0.5054988856531821,-0.182062456412865,3262.0,-4912.0,S1A_IW_GRDH_1SDV_20200804T031629_20200804T031654_033751_03E976_10B3.zip,2.0211768826574743
2020-08-16,2.021010252607466,0.0210135918174426,43.1617749040762,38.037749715000096,1,-0.3075020379189563,0.816919484975152,7791.0,-5268.0,S1A_IW_GRDH_1SDV_20200816T031629_20200816T031654_033926_03EF85_89C2.zip,2.0212868252570697
2020-08-16,2.021010252607466,0.0210135918174426,43.1617749040762,38.037749715000096,1,-0.3075020379189563,0.816919484975152,7791.0,-5268.0,S1B_IW_GRDH_1SDV_20200816T161618_20200816T161643_022950_02B90B_BECC.zip,2.0213692821583393
2020-08-28,2.0209026291148446,0.0213804176359166,43.16573391373078,38.04109032741388,1,-0.3075886036327304,0.817387705380753,7796.5,-5268.0,S1A_IW_GRDH_1SDV_20200828T031630_20200828T031655_034101_03F5AD_D44F.zip,2.0214266723397953
2020-08-28,2.0209026291148446,0.0213804176359166,43.16573391373078,38.04109032741388,1,-0.3075886036327304,0.817387705380753,7796.5,-5268.0,S1B_IW_GRDH_1SDV_20200828T161619_20200828T161644_023125_02BE8D_DF72.zip,2.0214697149616683
2020-09-09,2.0201416209149192,0.0194159923132798,43.16572765851869,38.04124495439793,1,-0.3076850674837708,0.8170281259731951,7792.0,-5268.0,S1A_IW_GRDH_1SDV_20200909T031631_20200909T031656_034276_03FBD2_36C9.zip,2.021293373833109
2020-09-09,2.0201416209149192,0.0194159923132798,43.16572765851869,38.04124495439793,1,-0.3076850674837708,0.8170281259731951,7792.0,-5268.0,S1B_IW_GRDH_1SDV_20200909T161619_20200909T161644_023300_02C40B_95DB.zip,2.021161118011266
2020-09-21,2.020828691505906,0.0217166797199112,43.16402004444053,38.03981552179868,1,-0.3076372053760519,0.8167261716161534,7792.0,-5268.0,S1A_IW_GRDH_1SDV_20200921T031631_20200921T031656_034451_040213_6F25.zip,2.0212336938372335
2020-09-21,2.020828691505906,0.0217166797199112,43.16402004444053,38.03981552179868,1,-0.3076372053760519,0.8167261716161534,7792.0,-5268.0,S1B_IW_GRDH_1SDV_20200921T161620_20200921T161645_023475_02C986_8736.zip,2.0212881257010196
2020-10-03,2.0208666942035998,0.0237379421273904,40.75863347183584,36.020389578444465,-1,0.5055105699026292,-0.182008123282884,3262.0,-4912.0,S1B_IW_GRDH_1SDV_20201003T161620_20201003T161645_023650_02CEFE_D839.zip,2.0212313658806895
2020-10-03,2.0208666942035998,0.0237379421273904,40.75863347183584,36.020389578444465,-1,0.5055105699026292,-0.182008123282884,3262.0,-4912.0,S1A_IW_GRDH_1SDV_20201003T031631_20201003T031656_034626_040834_5874.zip,2.0211887960179444
2020-10-15,2.0210176472827266,0.0246125998536689,43.159417736985134,38.03598633728695,1,-0.3076653952678576,0.8156304300966752,7779.5,-5268.0,S1A_IW_GRDH_1SDV_20201015T031631_20201015T031656_034801_040E4D_F811.zip,2.021250660803267
2020-10-15,2.0210176472827266,0.0246125998536689,43.159417736985134,38.03598633728695,1,-0.3076653952678576,0.8156304300966752,7779.5,-5268.0,S1B_IW_GRDH_1SDV_20201015T161620_20201015T161645_023825_02D46E_58E4.zip,2.0212970593907245
2020-10-27,2.0205207087103063,0.0198224177407841,43.15891390247173,38.03556430872718,1,-0.3077401468608212,0.8155726172611537,7774.5,-5268.0,S1A_IW_GRDH_1SDV_20201027T031631_20201027T031656_034976_041454_F1E7.zip,2.021187211493263
2020-10-27,2.0205207087103063,0.0198224177407841,43.15891390247173,38.03556430872718,1,-0.3077401468608212,0.8155726172611537,7774.5,-5268.0,S1B_IW_GRDH_1SDV_20201027T161620_20201027T161645_024000_02D9EE_CFF1.zip,2.0211048255717
2020-11-08,2.02074804840556,0.0204493296800714,43.16344857235897,38.03932840064624,1,-0.3077995380002463,0.816500045894891,7786.5,-5268.0,S1A_IW_GRDH_1SDV_20201108T031631_20201108T031656_035151_041A5B_C8F6.zip,2.021148860311837
2020-11-08,2.02074804840556,0.0204493296800714,43.16344857235897,38.03932840064624,1,-0.3077995380002463,0.816500045894891,7786.5,-5268.0,S1B_IW_GRDH_1SDV_20201108T161620_20201108T161645_024175_02DF54_D1FA.zip,2.0211818863665942
2020-11-20,2.0205336025063456,0.019683282547717,43.16531900142234,38.04091333242903,1,-0.3077706413890908,0.816832995130099,7792.5,-5273.0,S1A_IW_GRDH_1SDV_20201120T031631_20201120T031656_035326_042077_8970.zip,2.0211466296174505
2020-11-20,2.0205336025063456,0.019683282547717,43.16531900142234,38.04091333242903,1,-0.3077706413890908,0.816832995130099,7792.5,-5273.0,S1B_IW_GRDH_1SDV_20201120T161620_20201120T161645_024350_02E4D3_62F2.zip,2.0211201870557485
2020-12-02,2.021393963747148,0.0267904477129372,40.76193075653615,36.0234168742231,-1,0.505380833204299,-0.1818723219180356,3259.0,-4912.5,S1B_IW_GRDH_1SDV_20201202T161619_20201202T161644_024525_02EA5F_79C0.zip,2.0212098611458797
2020-12-02,2.021393963747148,0.0267904477129372,40.76193075653615,36.0234168742231,-1,0.505380833204299,-0.1818723219180356,3259.0,-4912.5,S1A_IW_GRDH_1SDV_20201202T031630_20201202T031655_035501_042687_C198.zip,2.021277116713256
2020-12-14,2.0245159677406197,0.0220635253743591,43.16472971589813,38.04042058904206,1,-0.3075449840266202,0.8166625904324007,7792.5,-5268.0,S1A_IW_GRDH_1SDV_20201214T031630_20201214T031655_035676_042C86_CF1A.zip,2.022244553131436
2020-12-14,2.0245159677406197,0.0220635253743591,43.16472971589813,38.04042058904206,1,-0.3075449840266202,0.8166625904324007,7792.5,-5268.0,S1B_IW_GRDH_1SDV_20201214T161619_20201214T161644_024700_02F00F_145F.zip,2.022970130443719
2020-12-26,2.0229532716795533,0.0237493229611414,43.159723567294606,38.03627305595009,1,-0.3076663923213871,0.8155723732272406,7774.5,-5268.0,S1A_IW_GRDH_1SDV_20201226T031629_20201226T031654_035851_043294_3D65.zip,2.023050155528968
2020-12-26,2.0229532716795533,0.0237493229611414,43.159723567294606,38.03627305595009,1,-0.3076663923213871,0.8155723732272406,7774.5,-5268.0,S1B_IW_GRDH_1SDV_20201226T161618_20201226T161643_024875_02F5BB_7DFE.zip,2.023110174342842
2021-01-07,2.0237510929064118,0.0227001423946161,43.15686118177848,38.033871513989176,1,-0.3077762000093162,0.815146951116553,7769.5,-5268.0,S1A_IW_GRDH_1SDV_20210107T031629_20210107T031654_036026_0438A8_B33F.zip,2.023334231570634
2021-01-07,2.0237510929064118,0.0227001423946161,43.15686118177848,38.033871513989176,1,-0.3077762000093162,0.815146951116553,7769.5,-5268.0,S1B_IW_GRDH_1SDV_20210107T161617_20210107T161642_025050_02FB55_E269.zip,2.0235022744913795
2021-01-19,2.0231604036643733,0.0223364021831686,43.15966471017725,38.03622904225734,1,-0.3077679048922483,0.815461014039272,7780.0,-5268.0,S1A_IW_GRDH_1SDV_20210119T031628_20210119T031653_036201_043ED0_5571.zip,2.023523499969207
2021-01-19,2.0231604036643733,0.0223364021831686,43.15966471017725,38.03622904225734,1,-0.3077679048922483,0.815461014039272,7780.0,-5268.0,S1B_IW_GRDH_1SDV_20210119T161617_20210119T161642_025225_0300F0_3ECF.zip,2.0235394190775726
2021-01-31,2.023625313204016,0.0199573589692568,40.755272974540574,36.01772870422764,-1,0.5033986426817592,-0.1733081716734261,3165.5,-4913.0,S1B_IW_GRDH_1SDV_20210131T161606_20210131T161631_025400_03067E_6003.zip,2.02350767460324
2021-01-31,2.023625313204016,0.0199573589692568,40.755272974540574,36.01772870422764,-1,0.5033986426817592,-0.1733081716734261,3165.5,-4913.0,S1A_IW_GRDH_1SDV_20210131T031628_20210131T031653_036376_0444DE_8025.zip,2.023483866247495
2021-02-12,2.022284201318364,0.0248662579831356,43.16859049984589,38.04363653971636,1,-0.3074682131023003,0.8173507038123944,7797.5,-5268.0,S1A_IW_GRDH_1SDV_20210212T031628_20210212T031653_036551_044AF5_8632.zip,2.0233620858629138
2021-02-12,2.022284201318364,0.0248662579831356,43.16859049984589,38.04363653971636,1,-0.3074682131023003,0.8173507038123944,7797.5,-5268.0,S1B_IW_GRDH_1SDV_20210212T161616_20210212T161641_025575_030C3B_686B.zip,2.0232707505744876
2021-02-24,2.0227705067913018,0.024592118069003,43.16261011992348,38.03852236445635,1,-0.3074579560287507,0.8166589141034706,7791.5,-5268.0,S1A_IW_GRDH_1SDV_20210224T031627_20210224T031652_036726_04510D_D013.zip,2.0232993308490492
2021-02-24,2.0227705067913018,0.024592118069003,43.16261011992348,38.03852236445635,1,-0.3074579560287507,0.8166589141034706,7791.5,-5268.0,S1B_IW_GRDH_1SDV_20210224T161616_20210224T161641_025750_0311F1_D566.zip,2.0233207660549692
2021-03-08,2.022911590061946,0.0245782673472522,43.159090122696,38.03548715889708,1,-0.307465120079641,0.8163119711196458,7785.5,-5268.0,S1A_IW_GRDH_1SDV_20210308T031627_20210308T031652_036901_045727_0F5F.zip,2.023347618649703
2021-03-08,2.022911590061946,0.0245782673472522,43.159090122696,38.03548715889708,1,-0.307465120079641,0.8163119711196458,7785.5,-5268.0,S1B_IW_GRDH_1SDV_20210308T161616_20210308T161641_025925_0317AD_49A5.zip,2.0233677580957523
2021-03-20,2.0229854965790985,0.021472262616374,43.15578152332735,38.03263197254087,1,-0.3075146415652305,0.8158444944496068,7778.0,-5268.0,S1A_IW_GRDH_1SDV_20210320T031627_20210320T031652_037076_045D44_A5FF.zip,2.023370721025367
2021-03-20,2.0229854965790985,0.021472262616374,43.15578152332735,38.03263197254087,1,-0.3075146415652305,0.8158444944496068,7778.0,-5268.0,S1B_IW_GRDH_1SDV_20210320T161616_20210320T161641_026100_031D4E_3F62.zip,2.0233729432225775
2021-04-01,2.0224322382846203,0.0232355109691529,43.15620962967661,38.03301460506939,1,-0.3073877207703006,0.8161059607280947,7784.5,-5268.0,S1A_IW_GRDH_1SDV_20210401T031628_20210401T031653_037251_04634C_A7E7.zip,2.023262831143179
2021-04-01,2.0224322382846203,0.0232355109691529,43.15620962967661,38.03301460506939,1,-0.3073877207703006,0.8161059607280947,7784.5,-5268.0,S1B_IW_GRDH_1SDV_20210401T161616_20210401T161641_026275_0322CE_E296.zip,2.0231802470836313
2021-04-13,2.021347652630153,0.0218116585483649,40.75710736864139,36.01910848598894,-1,0.5052181542667356,-0.1818029281672366,3257.0,-4912.0,S1B_IW_GRDH_1SDV_20210413T161617_20210413T161642_026450_032867_6F13.zip,2.022768147277308
2021-04-13,2.021347652630153,0.0218116585483649,40.75710736864139,36.01910848598894,-1,0.5052181542667356,-0.1818029281672366,3257.0,-4912.0,S1A_IW_GRDH_1SDV_20210413T031628_20210413T031653_037426_046958_A95E.zip,2.0224590724225666
